station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
OOA,2026-01-13 07:15,38.00,32.50,80.36,220.00,9.00,0.00,29.88,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.97,KOOA 130715Z AUTO 22009KT 10SM CLR 03/00 A2988 RMK AO2 T00340003,M
OOA,2026-01-13 07:35,37.40,32.40,81.95,240.00,10.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.74,KOOA 130735Z AUTO 24010KT 10SM CLR 03/00 A2987 RMK AO2 T00300002,M
OOA,2026-01-13 07:55,37.60,32.40,81.31,230.00,10.00,0.00,29.87,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.99,KOOA 130755Z AUTO 23010KT 10SM CLR 03/00 A2987 RMK AO2 T00310002,M
OOA,2026-01-13 08:15,37.00,32.00,81.92,230.00,8.00,0.00,29.86,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.27,KOOA 130815Z AUTO 23008KT 10SM CLR 03/00 A2986 RMK AO2 T00270000,M
OOA,2026-01-13 08:35,37.00,32.00,81.92,230.00,7.00,0.00,29.85,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.87,KOOA 130835Z AUTO 23007KT 10SM CLR 03/00 A2985 RMK AO2 T00270000,M
OOA,2026-01-13 08:55,37.60,32.00,80.01,230.00,10.00,0.00,29.84,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.99,KOOA 130855Z AUTO 23010KT 10SM CLR 03/00 A2984 RMK AO2 T00310001,M
OOA,2026-01-13 09:15,37.40,32.00,80.64,230.00,10.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,29.74,KOOA 130915Z AUTO 23010KT 10SM CLR 03/00 A2982 RMK AO2 T00300001,M
OOA,2026-01-13 09:35,38.00,32.00,78.76,230.00,11.00,0.00,29.82,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.05,KOOA 130935Z AUTO 23011KT 10SM CLR 03/00 A2982 RMK AO2 T00330001,M
OOA,2026-01-13 09:55,38.50,32.00,77.23,230.00,12.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,30.27,KOOA 130955Z AUTO 23012KT 10SM CLR 04/00 A2980 RMK AO2 T00360001,M
OOA,2026-01-13 10:15,39.60,32.00,73.98,240.00,11.00,0.00,29.80,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.07,KOOA 131015Z AUTO 24011KT 10SM CLR 04/00 A2980 RMK AO2 T00420001,M
OOA,2026-01-13 10:35,39.20,32.00,75.14,220.00,9.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,KOOA 131035Z AUTO 22009KT 10SM CLR 04/00 A2978 RMK AO2 T00400001,M
OOA,2026-01-13 10:55,39.60,32.00,73.98,230.00,8.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.48,KOOA 131055Z AUTO 23008KT 10SM CLR 04/00 A2977 RMK AO2 T00420001,M
OOA,2026-01-13 11:15,40.30,32.00,71.99,230.00,10.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.38,KOOA 131115Z AUTO 23010KT 10SM CLR 05/00 A2974 RMK AO2 T00460001,M
OOA,2026-01-13 11:35,41.00,32.40,71.20,230.00,13.00,0.00,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.10,KOOA 131135Z AUTO 23013KT 10SM CLR 05/00 A2973 RMK AO2 T00500002,M
OOA,2026-01-13 11:55,41.00,32.50,71.49,230.00,10.00,0.00,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,KOOA 131155Z AUTO 23010KT 10SM CLR 05/00 A2973 RMK AO2 T00500003 10051 20025,M
OOA,2026-01-13 12:15,42.40,32.40,67.46,250.00,10.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.01,KOOA 131215Z AUTO 25010KT 10SM CLR 06/00 A2974 RMK AO2 T00580002,M
OOA,2026-01-13 12:35,41.50,32.40,69.84,260.00,6.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,36.97,KOOA 131235Z AUTO 26006KT 10SM CLR 05/00 A2974 RMK AO2 T00530002,M
OOA,2026-01-13 12:55,40.00,32.50,74.32,290.00,8.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.97,KOOA 131255Z AUTO 29008KT 10SM CLR 04/00 A2976 RMK AO2 T00440003,M
OOA,2026-01-13 13:15,39.20,32.00,75.14,270.00,9.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.47,KOOA 131315Z AUTO 27009KT 10SM CLR 04/00 A2976 RMK AO2 T00400001,M
OOA,2026-01-13 13:35,40.60,32.40,72.31,260.00,12.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.95,KOOA 131335Z AUTO 26012KT 10SM CLR 05/00 A2976 RMK AO2 T00480002,M
OOA,2026-01-13 13:55,40.60,32.50,72.61,280.00,12.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,32.95,KOOA 131355Z AUTO 28012KT 10SM CLR 05/00 A2977 RMK AO2 T00480003,M
OOA,2026-01-13 14:15,40.00,33.00,75.83,280.00,9.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,33.46,KOOA 131415Z AUTO 28009KT 10SM CLR 05/01 A2978 RMK AO2 T00450005,M
OOA,2026-01-13 14:35,41.50,33.00,71.54,290.00,9.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.33,KOOA 131435Z AUTO 29009KT 10SM CLR 05/01 A2978 RMK AO2 T00530006,M
OOA,2026-01-13 14:55,41.00,33.30,73.83,280.00,10.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,34.25,KOOA 131455Z AUTO 28010KT 10SM CLR 05/01 A2978 RMK AO2 T00500007,M
OOA,2026-01-13 15:15,42.00,33.80,72.46,280.00,9.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.95,KOOA 131515Z AUTO 28009KT 10SM CLR 06/01 A2978 RMK AO2 T00550010,M
OOA,2026-01-13 15:35,42.00,34.00,73.05,270.00,9.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.95,KOOA 131535Z AUTO 27009KT 10SM CLR 06/01 A2978 RMK AO2 T00550012,M
OOA,2026-01-13 15:55,43.50,35.00,71.76,270.00,11.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.00,KOOA 131555Z AUTO 27011KT 10SM CLR 06/02 A2978 RMK AO2 T00640016,M
OOA,2026-01-13 16:15,44.60,35.60,70.47,270.00,10.00,0.00,29.79,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.77,KOOA 131615Z AUTO 27010KT 10SM CLR 07/02 A2979 RMK AO2 T00700020,M
OOA,2026-01-13 16:35,46.00,36.00,67.89,270.00,10.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.52,KOOA 131635Z AUTO 27010KT 10SM CLR 08/02 A2978 RMK AO2 T00780022,M
OOA,2026-01-13 16:55,47.00,36.50,66.68,280.00,11.00,0.00,29.78,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.42,KOOA 131655Z AUTO 28011KT 10SM CLR 08/03 A2978 RMK AO2 T00840025,M
OOA,2026-01-13 17:15,47.30,36.50,65.93,280.00,12.00,0.00,29.77,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.47,KOOA 131715Z AUTO 28012KT 10SM CLR 09/03 A2977 RMK AO2 T00850025,M
OOA,2026-01-13 17:35,47.30,36.50,65.93,280.00,14.00,0.00,29.76,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.88,KOOA 131735Z AUTO 28014KT 10SM CLR 09/03 A2976 RMK AO2 T00850025,M
OOA,2026-01-13 17:55,48.00,37.00,65.50,280.00,12.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.37,KOOA 131755Z AUTO 28012KT 10SM CLR 09/03 A2974 RMK AO2 T00880027 10088 20036,M
OOA,2026-01-13 18:15,48.60,37.40,65.06,280.00,11.00,0.00,29.74,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.44,KOOA 131815Z AUTO 28011KT 10SM CLR 09/03 A2974 RMK AO2 T00920030,M
OOA,2026-01-13 18:35,49.00,38.00,65.62,260.00,11.00,0.00,29.73,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.95,KOOA 131835Z AUTO 26011KT 10SM CLR 09/03 A2973 RMK AO2 T00940033,M
OOA,2026-01-13 18:55,50.00,38.30,63.97,270.00,15.00,0.00,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,KOOA 131855Z AUTO 27015KT 10SM CLR 10/04 A2971 RMK AO2 T01010035,M
OOA,2026-01-13 19:15,51.30,38.50,61.44,270.00,15.00,0.00,29.71,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.30,KOOA 131915Z AUTO 27015G20KT 10SM CLR 11/04 A2971 RMK AO2 T01070036,M
OOA,2026-01-13 19:35,51.40,38.70,61.69,270.00,14.00,0.00,29.71,M,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.40,KOOA 131935Z AUTO 27014KT 10SM CLR 11/04 A2971 RMK AO2 T01080037,M
OOA,2026-01-13 19:55,52.00,38.50,59.87,280.00,17.00,0.00,29.71,M,10.00,20.00,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,52.00,KOOA 131955Z AUTO 28017G20KT 10SM CLR 11/04 A2971 RMK AO2 T01110036,M
